,item name,price,origianl price,sales,promotion,province,product link
300,ถูกที่สุดขวดลูกกลิ้ง3/5/10mlขวดแก้วขาวใสขวดแก้วโรลออนขวดน้ำมันขวดน้ำหอมลูกกลิ้งขวดรีฟิลขวดเติมขวดพกพาขวดเล็กขวดแก้วขวดใส,"['6 ', ' 8']","['6 ', ' 8']",34900.0,,จังหวัดกรุงเทพมหานคร,/ถูกที่สุดขวดลูกกลิ้ง3-5-10mlขวดแก้วขาวใสขวดแก้วโรลออนขวดน้ำมันขวดน้ำหอมลูกกลิ้งขวดรีฟิลขวดเติมขวดพกพาขวดเล็กขวดแก้วขวดใส-i.9921153.16942826953?sp_atk=96a2f468-a03d-4ef7-bc5c-ce35987c234e&xptdk=96a2f468-a03d-4ef7-bc5c-ce35987c234e
301,เจลเย็น แผ่นเจลเย็น แผ่นเจลประคบเย็น ใส่ ผ้าปิดตา,['15'],59.0,6700.0,,จังหวัดปทุมธานี,/เจลเย็น-แผ่นเจลเย็น-แผ่นเจลประคบเย็น-ใส่-ผ้าปิดตา-i.21735572.4539723743?sp_atk=edd730a0-8450-4d2c-84d8-03adee2d6795&xptdk=edd730a0-8450-4d2c-84d8-03adee2d6795
302,กระเป๋าเดินทาง 20/24นิ้ว แข็งแรงทนทาน วัสดุABS+PC ทนทานเป็นพิเศษ 8 ล้อคู่360องศา,"['538 ', ' 790']","['538 ', ' 790']",951.0,,จังหวัดปทุมธานี,/กระเป๋าเดินทาง-20-24นิ้ว-แข็งแรงทนทาน-วัสดุABS-PC-ทนทานเป็นพิเศษ-8-ล้อคู่360องศา-i.561769487.21034851723?sp_atk=a20402c5-a31e-4466-b5a3-0ad230a8a64d&xptdk=a20402c5-a31e-4466-b5a3-0ad230a8a64d
303,[0192] ถุงหูรูด (มีไซส์S/ M/L/XL) ถุงจัดระเบียบ ถุงใส่ของ ถุงพลาสติก กระเป๋าเครื่องสำอาง กระเป๋าใส่ของ ถุงใส่รองเท้า,"['3 ', ' 6']","['3 ', ' 6']",32200.000000000004,,จังหวัดกรุงเทพมหานคร,/-0192-ถุงหูรูด-(มีไซส์S-M-L-XL)-ถุงจัดระเบียบ-ถุงใส่ของ-ถุงพลาสติก-กระเป๋าเครื่องสำอาง-กระเป๋าใส่ของ-ถุงใส่รองเท้า-i.57487502.12128278582?sp_atk=650a02ba-7430-4663-82f2-3be04016ce1d&xptdk=650a02ba-7430-4663-82f2-3be04016ce1d
304,ขวดสเปรย์น้ําหอม แอลกอฮอล์เปล่า อลูมิเนียม ขนาดเล็ก แบบพกพา เติมได้ 5 มล. สําหรับเดินทาง,['23'],['23'],387.0,,ต่างประเทศ,/ขวดสเปรย์น้ําหอม-แอลกอฮอล์เปล่า-อลูมิเนียม-ขนาดเล็ก-แบบพกพา-เติมได้-5-มล.-สําหรับเดินทาง-i.615999984.21948074325?sp_atk=06bafe94-fa6a-4f4d-ac76-0d191262c44f&xptdk=06bafe94-fa6a-4f4d-ac76-0d191262c44f
305,TravelGear24 PVC พลาสติกคลุมกระเป๋าเดินทาง 20 / 24 / 26 / 28 / 30 นิ้ว มีขอบ สีใส กันน้ำ กันรอย - A0170 / A0172,"['111 ', ' 159']","['111 ', ' 159']",4200.0,,จังหวัดกรุงเทพมหานคร,/TravelGear24-PVC-พลาสติกคลุมกระเป๋าเดินทาง-20-24-26-28-30-นิ้ว-มีขอบ-สีใส-กันน้ำ-กันรอย-A0170-A0172-i.8499037.164171801?sp_atk=2e14afbb-019a-434b-a49c-70f3fc279248&xptdk=2e14afbb-019a-434b-a49c-70f3fc279248
306,Classy Luggage Cl01 กระเป๋าเดินทาง20/24/26/28นิ้ว รุ่นซิป วัสดุABS+PCแข็งแรงทนทาน ยอดขายอันดับ1,"['679 ', ' 1,179']","['679 ', ' 1,179']",57900.0,,จังหวัดปทุมธานี,/Classy-Luggage-Cl01-กระเป๋าเดินทาง20-24-26-28นิ้ว-รุ่นซิป-วัสดุABS-PCแข็งแรงทนทาน-ยอดขายอันดับ1-i.66959050.1755848270?sp_atk=b9ba6a11-dbe8-4a60-9665-667f12e79a12&xptdk=b9ba6a11-dbe8-4a60-9665-667f12e79a12
307,ลด18%🎉กระเป๋าใส่สมุดบัญชีธนาคาร+ทะเบียนบ้าน Bookbank holder📚สมุดใส่บัญชีธนาคาร#กระเป๋าใส่ทะเบียนบ้าน,"['99 ', ' 107']","['99 ', ' 107']",3500.0,,จังหวัดสมุทรปราการ,/ลด18-🎉กระเป๋าใส่สมุดบัญชีธนาคาร-ทะเบียนบ้าน-Bookbank-holder📚สมุดใส่บัญชีธนาคาร-กระเป๋าใส่ทะเบียนบ้าน-i.47581413.1988557832?sp_atk=a130eaa1-1f63-4c90-a95c-e175aacd1609&xptdk=a130eaa1-1f63-4c90-a95c-e175aacd1609
308,ขวดน้ำหอม ขวดแก้วใส่นำ้หอม ขวดสเปรย์ 2ml  3ml  5ml,"['5 ', ' 19']","['5 ', ' 19']",5300.0,,จังหวัดกรุงเทพมหานคร,/ขวดน้ำหอม-ขวดแก้วใส่นำ้หอม-ขวดสเปรย์-2ml-3ml-5ml-i.251029856.16278752602?sp_atk=5922b88c-af6e-451b-ac5d-600e304b997b&xptdk=5922b88c-af6e-451b-ac5d-600e304b997b
309,Han ล้อหมุนพลาสติกสําหรับกระเป๋าเดินทาง 1 ชิ้น,"['39 ', ' 53']","['39 ', ' 53']",271.0,ซื้อ 2 ชิ้น ลด 2%,ต่างประเทศ,/Han-ล้อหมุนพลาสติกสําหรับกระเป๋าเดินทาง-1-ชิ้น-i.43594706.12506026093?sp_atk=1b1b0c8b-ea78-49ec-9011-33d801be0c14&xptdk=1b1b0c8b-ea78-49ec-9011-33d801be0c14
310,กระเป๋าเดินทาง 	กระเป๋าเดินทางล้อลาก 20 นิ้วแข็งแรง กระเป๋าเดินทางล้อลาก 24 นิ้วสีพื้น กระเป๋าเดินทางใบเล็ก,"['538 ', ' 972']","['538 ', ' 972']",742.0,,จังหวัดปทุมธานี,/กระเป๋าเดินทาง-กระเป๋าเดินทางล้อลาก-20-นิ้วแข็งแรง-กระเป๋าเดินทางล้อลาก-24-นิ้วสีพื้น-กระเป๋าเดินทางใบเล็ก-i.543633228.21819599350?sp_atk=cde038cc-ee3d-4502-94ae-16c67280ec17&xptdk=cde038cc-ee3d-4502-94ae-16c67280ec17
311,ขายดีมาก โรงงานผลิตเอง หมอนรองคอ หมอน พร้อมกระดุมล็อค neck pillow หมอนรองคออเนกประสงค์  มีเเบบเซ็ตสั่งง่ายสุดคุ้ม,"['38 ', ' 190']","['38 ', ' 190']",4900.0,,จังหวัดนครปฐม,/ขายดีมาก-โรงงานผลิตเอง-หมอนรองคอ-หมอน-พร้อมกระดุมล็อค-neck-pillow-หมอนรองคออเนกประสงค์-มีเเบบเซ็ตสั่งง่ายสุดคุ้ม-i.310372636.14030830720?sp_atk=50e2a9dc-3e9a-4752-98a6-e31c013e1f22&xptdk=50e2a9dc-3e9a-4752-98a6-e31c013e1f22
312,"3 แพ็คเดินทางขวดย่อย 60ml ขวดครีม, ขวดครีม, ขวดเจลแบบพกพา","['32 ', ' 36']","['32 ', ' 36']",888.0,,ต่างประเทศ,/3-แพ็คเดินทางขวดย่อย-60ml-ขวดครีม-ขวดครีม-ขวดเจลแบบพกพา-i.479711789.17941915338?sp_atk=98e1fc58-ba3d-4144-8067-f724cf4997aa&xptdk=98e1fc58-ba3d-4144-8067-f724cf4997aa
313,ป้ายห้อยกระเป๋า แท็กกระเป๋า ป้ายติดกระเป๋า Luggage tag,"['19 ', ' 25']","['19 ', ' 25']",8200.0,,จังหวัดกรุงเทพมหานคร,/ป้ายห้อยกระเป๋า-แท็กกระเป๋า-ป้ายติดกระเป๋า-Luggage-tag-i.30561178.1280898776?sp_atk=b4fd18d3-3740-45d3-a9a5-f0cebb57fd52&xptdk=b4fd18d3-3740-45d3-a9a5-f0cebb57fd52
314,กระเป๋าเดินทางล้อลาก รุ่นVintage,"['479 ', ' 599']","['479 ', ' 599']",15800.0,,จังหวัดปทุมธานี,/กระเป๋าเดินทางล้อลาก-รุ่นVintage-i.66959050.1892698151?sp_atk=47cb39bd-83b8-4429-aae4-13c1eac3106a&xptdk=47cb39bd-83b8-4429-aae4-13c1eac3106a
315,HH-227 ถุงหูรูด ถุงเดซี่ สำหรับใส่ของ พกพาสะดวก ลายน่ารัก ทำจากพลาสติกคุณภาพดี,"['3 ', ' 6']","['3 ', ' 6']",8100.0,ซื้อ 3 ชิ้น ลด 5%,จังหวัดสมุทรปราการ,/HH-227-ถุงหูรูด-ถุงเดซี่-สำหรับใส่ของ-พกพาสะดวก-ลายน่ารัก-ทำจากพลาสติกคุณภาพดี-i.418553250.11432723538?sp_atk=1884b7da-bf63-4be5-b654-2301654d7a3f&xptdk=1884b7da-bf63-4be5-b654-2301654d7a3f
316,ซองใส่ของเหลวขนาดพกพา ขนาด 50ML และ 100ML ซองใส่ครีม แบ่งของเหลว ซองใส,"['5 ', ' 6']","['5 ', ' 6']",7000.0,ซื้อ 3 ชิ้น ลด 5%,จังหวัดสมุทรปราการ,/ซองใส่ของเหลวขนาดพกพา-ขนาด-50ML-และ-100ML-ซองใส่ครีม-แบ่งของเหลว-ซองใส-i.404438176.13122191605?sp_atk=beee687a-ac8c-45cd-a785-e327198d4a53&xptdk=beee687a-ac8c-45cd-a785-e327198d4a53
317,Baseus กระเป๋าเก็บหูฟัง ขนาดพกพา,['29'],86.0,74500.0,,ต่างประเทศ,/Baseus-กระเป๋าเก็บหูฟัง-ขนาดพกพา-i.131196738.2769991919?sp_atk=be35a1dc-1612-4280-8a1f-7c8e5d1be0cc&xptdk=be35a1dc-1612-4280-8a1f-7c8e5d1be0cc
318,AMERICAN TOURISTER กระเป๋าเดินทางล้อลาก (25นิ้ว) รุ่น CURIO SPINNER 69/25 EX TSA,"['5,800']","['5,800']",642.0,,จังหวัดสมุทรปราการ,/AMERICAN-TOURISTER-กระเป๋าเดินทางล้อลาก-(25นิ้ว)-รุ่น-CURIO-SPINNER-69-25-EX-TSA-i.22071610.6720058844?sp_atk=a9f98572-b9ec-406d-92a0-4c8fbb345563&xptdk=a9f98572-b9ec-406d-92a0-4c8fbb345563
319,ถุงสูญญกาศ ถุงเก็บผ้านวม ประหยัดพื้นที่ ถุงลายน่ารักๆ ถุงสุ ญญกาษอัพเกรด แข็งแรงทนทานยิ่งขึ้น ลายใหม่ พร้อมส่ง,"['18 ', ' 90']","['18 ', ' 90']",800.0,,จังหวัดกรุงเทพมหานคร,/ถุงสูญญกาศ-ถุงเก็บผ้านวม-ประหยัดพื้นที่-ถุงลายน่ารักๆ-ถุงสุ-ญญกาษอัพเกรด-แข็งแรงทนทานยิ่งขึ้น-ลายใหม่-พร้อมส่ง-i.342470365.22309016945?sp_atk=8010f3ca-8e23-4348-b7b0-fb66cf426d50&xptdk=8010f3ca-8e23-4348-b7b0-fb66cf426d50
320,ขวดสเปรย์ 10ml 15สี 2แบบ มีและไม่มีสายคล้องคอ พร้อมส่ง ขวดสเปรย์น้ำหอม ขวดสเปรย์แอลกอฮอล์ ขวดสเปรย์ สเปรย์แอลกอฮอล์,"['6 ', ' 20']","['6 ', ' 20']",4300.0,,จังหวัดกรุงเทพมหานคร,/ขวดสเปรย์-10ml-15สี-2แบบ-มีและไม่มีสายคล้องคอ-พร้อมส่ง-ขวดสเปรย์น้ำหอม-ขวดสเปรย์แอลกอฮอล์-ขวดสเปรย์-สเปรย์แอลกอฮอล์-i.8366997.20637281087?sp_atk=11a09ae2-68b0-4d5a-90f3-ac1dcd40928e&xptdk=11a09ae2-68b0-4d5a-90f3-ac1dcd40928e
321,ที่ปิดตา ผ้าปิดตา แถมเจล​ทุกชิ้น ผ้าปิดตานอน ที่ปิดตานอน น่ารัก สำหรับใช้ในการนอนหลับ เสริมการเดินทาง ประคบร้อน เย็น-244,['34'],72.0,2100.0,,จังหวัดกรุงเทพมหานคร,/ที่ปิดตา-ผ้าปิดตา-แถมเจล​ทุกชิ้น-ผ้าปิดตานอน-ที่ปิดตานอน-น่ารัก-สำหรับใช้ในการนอนหลับ-เสริมการเดินทาง-ประคบร้อน-เย็น-244-i.239357343.17112557306?sp_atk=cf06f3ef-4db5-4e06-9688-349da4afd3fb&xptdk=cf06f3ef-4db5-4e06-9688-349da4afd3fb
